"";"CODIND";"NOMINDICADOR";"CATEGORIA";"PESTAÑA";"SEXO";"ASCENDENCIA";"QUINTIL";"DEPARTAMENTOUY";"URBANORURALUY";"EDAD";"POBRE";"NSE";"NIVELEDU";"PAÍS";"ANIO";"VALOR";"RESPONSABLE"
"775";"503";"Distribución porcentual de los hogares según ciclo de vida del hogar (Pareja mayor sin hijos)";"Familia y composición de los hogares";"País urbano";"Todos";"Todos";"Quintil 1";"Todos";"Urbano (más de 5.000 habitantes)";"Todos";"Todos";"Todos";"Todos";"Uruguay";2021;"0.0417885170733172";"Sharon Katzkowicz"
"776";"503";"Distribución porcentual de los hogares según ciclo de vida del hogar (Hoagres no familiares)";"Familia y composición de los hogares";"País urbano";"Todos";"Todos";"Quintil 1";"Todos";"Urbano (más de 5.000 habitantes)";"Todos";"Todos";"Todos";"Todos";"Uruguay";2021;"0.0683046360870751";"Sharon Katzkowicz"
"777";"503";"Distribución porcentual de los hogares según ciclo de vida del hogar (Pareja joven sin hijos)";"Familia y composición de los hogares";"País urbano";"Todos";"Todos";"Quintil 2";"Todos";"Urbano (más de 5.000 habitantes)";"Todos";"Todos";"Todos";"Todos";"Uruguay";2021;"0.0265154516186868";"Sharon Katzkowicz"
"778";"503";"Distribución porcentual de los hogares según ciclo de vida del hogar (Etapa inicial)";"Familia y composición de los hogares";"País urbano";"Todos";"Todos";"Quintil 2";"Todos";"Urbano (más de 5.000 habitantes)";"Todos";"Todos";"Todos";"Todos";"Uruguay";2021;"0.0839520305071047";"Sharon Katzkowicz"
"779";"503";"Distribución porcentual de los hogares según ciclo de vida del hogar (Expansión o crecimiento)";"Familia y composición de los hogares";"País urbano";"Todos";"Todos";"Quintil 2";"Todos";"Urbano (más de 5.000 habitantes)";"Todos";"Todos";"Todos";"Todos";"Uruguay";2021;"0.145079677636039";"Sharon Katzkowicz"
"780";"503";"Distribución porcentual de los hogares según ciclo de vida del hogar (Consolidación)";"Familia y composición de los hogares";"País urbano";"Todos";"Todos";"Quintil 2";"Todos";"Urbano (más de 5.000 habitantes)";"Todos";"Todos";"Todos";"Todos";"Uruguay";2021;"0.243636647246668";"Sharon Katzkowicz"
"781";"503";"Distribución porcentual de los hogares según ciclo de vida del hogar (Etapa de salida)";"Familia y composición de los hogares";"País urbano";"Todos";"Todos";"Quintil 2";"Todos";"Urbano (más de 5.000 habitantes)";"Todos";"Todos";"Todos";"Todos";"Uruguay";2021;"0.239407801077403";"Sharon Katzkowicz"
"782";"503";"Distribución porcentual de los hogares según ciclo de vida del hogar (Pareja mayor sin hijos)";"Familia y composición de los hogares";"País urbano";"Todos";"Todos";"Quintil 2";"Todos";"Urbano (más de 5.000 habitantes)";"Todos";"Todos";"Todos";"Todos";"Uruguay";2021;"0.127860927574129";"Sharon Katzkowicz"
"783";"503";"Distribución porcentual de los hogares según ciclo de vida del hogar (Hoagres no familiares)";"Familia y composición de los hogares";"País urbano";"Todos";"Todos";"Quintil 2";"Todos";"Urbano (más de 5.000 habitantes)";"Todos";"Todos";"Todos";"Todos";"Uruguay";2021;"0.13354746433997";"Sharon Katzkowicz"
"784";"503";"Distribución porcentual de los hogares según ciclo de vida del hogar (Pareja joven sin hijos)";"Familia y composición de los hogares";"País urbano";"Todos";"Todos";"Quintil 3";"Todos";"Urbano (más de 5.000 habitantes)";"Todos";"Todos";"Todos";"Todos";"Uruguay";2021;"0.0415695983127038";"Sharon Katzkowicz"
"785";"503";"Distribución porcentual de los hogares según ciclo de vida del hogar (Etapa inicial)";"Familia y composición de los hogares";"País urbano";"Todos";"Todos";"Quintil 3";"Todos";"Urbano (más de 5.000 habitantes)";"Todos";"Todos";"Todos";"Todos";"Uruguay";2021;"0.0675295617738067";"Sharon Katzkowicz"
"786";"503";"Distribución porcentual de los hogares según ciclo de vida del hogar (Expansión o crecimiento)";"Familia y composición de los hogares";"País urbano";"Todos";"Todos";"Quintil 3";"Todos";"Urbano (más de 5.000 habitantes)";"Todos";"Todos";"Todos";"Todos";"Uruguay";2021;"0.109379756875345";"Sharon Katzkowicz"
"787";"503";"Distribución porcentual de los hogares según ciclo de vida del hogar (Consolidación)";"Familia y composición de los hogares";"País urbano";"Todos";"Todos";"Quintil 3";"Todos";"Urbano (más de 5.000 habitantes)";"Todos";"Todos";"Todos";"Todos";"Uruguay";2021;"0.165562819732437";"Sharon Katzkowicz"
"788";"503";"Distribución porcentual de los hogares según ciclo de vida del hogar (Etapa de salida)";"Familia y composición de los hogares";"País urbano";"Todos";"Todos";"Quintil 3";"Todos";"Urbano (más de 5.000 habitantes)";"Todos";"Todos";"Todos";"Todos";"Uruguay";2021;"0.221019519650346";"Sharon Katzkowicz"
"789";"503";"Distribución porcentual de los hogares según ciclo de vida del hogar (Pareja mayor sin hijos)";"Familia y composición de los hogares";"País urbano";"Todos";"Todos";"Quintil 3";"Todos";"Urbano (más de 5.000 habitantes)";"Todos";"Todos";"Todos";"Todos";"Uruguay";2021;"0.180953710568034";"Sharon Katzkowicz"
"790";"503";"Distribución porcentual de los hogares según ciclo de vida del hogar (Hoagres no familiares)";"Familia y composición de los hogares";"País urbano";"Todos";"Todos";"Quintil 3";"Todos";"Urbano (más de 5.000 habitantes)";"Todos";"Todos";"Todos";"Todos";"Uruguay";2021;"0.213985033087328";"Sharon Katzkowicz"
"791";"503";"Distribución porcentual de los hogares según ciclo de vida del hogar (Pareja joven sin hijos)";"Familia y composición de los hogares";"País urbano";"Todos";"Todos";"Quintil 4";"Todos";"Urbano (más de 5.000 habitantes)";"Todos";"Todos";"Todos";"Todos";"Uruguay";2021;"0.0648352670311616";"Sharon Katzkowicz"
"792";"503";"Distribución porcentual de los hogares según ciclo de vida del hogar (Etapa inicial)";"Familia y composición de los hogares";"País urbano";"Todos";"Todos";"Quintil 4";"Todos";"Urbano (más de 5.000 habitantes)";"Todos";"Todos";"Todos";"Todos";"Uruguay";2021;"0.0579008028486803";"Sharon Katzkowicz"
"793";"503";"Distribución porcentual de los hogares según ciclo de vida del hogar (Expansión o crecimiento)";"Familia y composición de los hogares";"País urbano";"Todos";"Todos";"Quintil 4";"Todos";"Urbano (más de 5.000 habitantes)";"Todos";"Todos";"Todos";"Todos";"Uruguay";2021;"0.0929581435041084";"Sharon Katzkowicz"
"794";"503";"Distribución porcentual de los hogares según ciclo de vida del hogar (Consolidación)";"Familia y composición de los hogares";"País urbano";"Todos";"Todos";"Quintil 4";"Todos";"Urbano (más de 5.000 habitantes)";"Todos";"Todos";"Todos";"Todos";"Uruguay";2021;"0.115184500490137";"Sharon Katzkowicz"
"795";"503";"Distribución porcentual de los hogares según ciclo de vida del hogar (Etapa de salida)";"Familia y composición de los hogares";"País urbano";"Todos";"Todos";"Quintil 4";"Todos";"Urbano (más de 5.000 habitantes)";"Todos";"Todos";"Todos";"Todos";"Uruguay";2021;"0.191437724285789";"Sharon Katzkowicz"
"796";"503";"Distribución porcentual de los hogares según ciclo de vida del hogar (Pareja mayor sin hijos)";"Familia y composición de los hogares";"País urbano";"Todos";"Todos";"Quintil 4";"Todos";"Urbano (más de 5.000 habitantes)";"Todos";"Todos";"Todos";"Todos";"Uruguay";2021;"0.182956472693229";"Sharon Katzkowicz"
"797";"503";"Distribución porcentual de los hogares según ciclo de vida del hogar (Hoagres no familiares)";"Familia y composición de los hogares";"País urbano";"Todos";"Todos";"Quintil 4";"Todos";"Urbano (más de 5.000 habitantes)";"Todos";"Todos";"Todos";"Todos";"Uruguay";2021;"0.294727089146895";"Sharon Katzkowicz"
"798";"503";"Distribución porcentual de los hogares según ciclo de vida del hogar (Pareja joven sin hijos)";"Familia y composición de los hogares";"País urbano";"Todos";"Todos";"Quintil 5";"Todos";"Urbano (más de 5.000 habitantes)";"Todos";"Todos";"Todos";"Todos";"Uruguay";2021;"0.0738912810477961";"Sharon Katzkowicz"
"799";"503";"Distribución porcentual de los hogares según ciclo de vida del hogar (Etapa inicial)";"Familia y composición de los hogares";"País urbano";"Todos";"Todos";"Quintil 5";"Todos";"Urbano (más de 5.000 habitantes)";"Todos";"Todos";"Todos";"Todos";"Uruguay";2021;"0.0406116590366308";"Sharon Katzkowicz"
"800";"503";"Distribución porcentual de los hogares según ciclo de vida del hogar (Expansión o crecimiento)";"Familia y composición de los hogares";"País urbano";"Todos";"Todos";"Quintil 5";"Todos";"Urbano (más de 5.000 habitantes)";"Todos";"Todos";"Todos";"Todos";"Uruguay";2021;"0.0542814028232326";"Sharon Katzkowicz"
"801";"503";"Distribución porcentual de los hogares según ciclo de vida del hogar (Consolidación)";"Familia y composición de los hogares";"País urbano";"Todos";"Todos";"Quintil 5";"Todos";"Urbano (más de 5.000 habitantes)";"Todos";"Todos";"Todos";"Todos";"Uruguay";2021;"0.0767539900187448";"Sharon Katzkowicz"
"802";"503";"Distribución porcentual de los hogares según ciclo de vida del hogar (Etapa de salida)";"Familia y composición de los hogares";"País urbano";"Todos";"Todos";"Quintil 5";"Todos";"Urbano (más de 5.000 habitantes)";"Todos";"Todos";"Todos";"Todos";"Uruguay";2021;"0.156845563479287";"Sharon Katzkowicz"
"803";"503";"Distribución porcentual de los hogares según ciclo de vida del hogar (Pareja mayor sin hijos)";"Familia y composición de los hogares";"País urbano";"Todos";"Todos";"Quintil 5";"Todos";"Urbano (más de 5.000 habitantes)";"Todos";"Todos";"Todos";"Todos";"Uruguay";2021;"0.203776408187444";"Sharon Katzkowicz"
"804";"503";"Distribución porcentual de los hogares según ciclo de vida del hogar (Hoagres no familiares)";"Familia y composición de los hogares";"País urbano";"Todos";"Todos";"Quintil 5";"Todos";"Urbano (más de 5.000 habitantes)";"Todos";"Todos";"Todos";"Todos";"Uruguay";2021;"0.393839695406865";"Sharon Katzkowicz"
"805";"503";"Distribución porcentual de los hogares según ciclo de vida del hogar (Pareja joven sin hijos)";"Familia y composición de los hogares";"Total país";"Todos";"Todos";"Todos";"Todos";"Total país";"Todos";"Todos";"Todos";"Todos";"Uruguay";2021;"0.0427757548458421";"Sharon Katzkowicz"
"806";"503";"Distribución porcentual de los hogares según ciclo de vida del hogar (Etapa inicial)";"Familia y composición de los hogares";"Total país";"Todos";"Todos";"Todos";"Todos";"Total país";"Todos";"Todos";"Todos";"Todos";"Uruguay";2021;"0.0646146175941047";"Sharon Katzkowicz"
"807";"503";"Distribución porcentual de los hogares según ciclo de vida del hogar (Expansión o crecimiento)";"Familia y composición de los hogares";"Total país";"Todos";"Todos";"Todos";"Todos";"Total país";"Todos";"Todos";"Todos";"Todos";"Uruguay";2021;"0.124946757092178";"Sharon Katzkowicz"
"808";"503";"Distribución porcentual de los hogares según ciclo de vida del hogar (Consolidación)";"Familia y composición de los hogares";"Total país";"Todos";"Todos";"Todos";"Todos";"Total país";"Todos";"Todos";"Todos";"Todos";"Uruguay";2021;"0.188948850993141";"Sharon Katzkowicz"
"809";"503";"Distribución porcentual de los hogares según ciclo de vida del hogar (Etapa de salida)";"Familia y composición de los hogares";"Total país";"Todos";"Todos";"Todos";"Todos";"Total país";"Todos";"Todos";"Todos";"Todos";"Uruguay";2021;"0.195895049015029";"Sharon Katzkowicz"
"810";"503";"Distribución porcentual de los hogares según ciclo de vida del hogar (Pareja mayor sin hijos)";"Familia y composición de los hogares";"Total país";"Todos";"Todos";"Todos";"Todos";"Total país";"Todos";"Todos";"Todos";"Todos";"Uruguay";2021;"0.1585353887199";"Sharon Katzkowicz"
"811";"503";"Distribución porcentual de los hogares según ciclo de vida del hogar (Hoagres no familiares)";"Familia y composición de los hogares";"Total país";"Todos";"Todos";"Todos";"Todos";"Total país";"Todos";"Todos";"Todos";"Todos";"Uruguay";2021;"0.224283581739805";"Sharon Katzkowicz"
"812";"503";"Distribución porcentual de los hogares según ciclo de vida del hogar (Pareja joven sin hijos)";"Familia y composición de los hogares";"Total país";"Todos";"Todos";"Todos";"Todos";"Urbano (menos de 5.000 habitantes)";"Todos";"Todos";"Todos";"Todos";"Uruguay";2021;"0.0264132155672014";"Sharon Katzkowicz"
"813";"503";"Distribución porcentual de los hogares según ciclo de vida del hogar (Etapa inicial)";"Familia y composición de los hogares";"Total país";"Todos";"Todos";"Todos";"Todos";"Urbano (menos de 5.000 habitantes)";"Todos";"Todos";"Todos";"Todos";"Uruguay";2021;"0.0555748820389051";"Sharon Katzkowicz"
"814";"503";"Distribución porcentual de los hogares según ciclo de vida del hogar (Expansión o crecimiento)";"Familia y composición de los hogares";"Total país";"Todos";"Todos";"Todos";"Todos";"Urbano (menos de 5.000 habitantes)";"Todos";"Todos";"Todos";"Todos";"Uruguay";2021;"0.129264150882342";"Sharon Katzkowicz"
"815";"503";"Distribución porcentual de los hogares según ciclo de vida del hogar (Consolidación)";"Familia y composición de los hogares";"Total país";"Todos";"Todos";"Todos";"Todos";"Urbano (menos de 5.000 habitantes)";"Todos";"Todos";"Todos";"Todos";"Uruguay";2021;"0.230644171264334";"Sharon Katzkowicz"
"816";"503";"Distribución porcentual de los hogares según ciclo de vida del hogar (Etapa de salida)";"Familia y composición de los hogares";"Total país";"Todos";"Todos";"Todos";"Todos";"Urbano (menos de 5.000 habitantes)";"Todos";"Todos";"Todos";"Todos";"Uruguay";2021;"0.176154319312589";"Sharon Katzkowicz"
"817";"503";"Distribución porcentual de los hogares según ciclo de vida del hogar (Pareja mayor sin hijos)";"Familia y composición de los hogares";"Total país";"Todos";"Todos";"Todos";"Todos";"Urbano (menos de 5.000 habitantes)";"Todos";"Todos";"Todos";"Todos";"Uruguay";2021;"0.177261776920625";"Sharon Katzkowicz"
"818";"503";"Distribución porcentual de los hogares según ciclo de vida del hogar (Hoagres no familiares)";"Familia y composición de los hogares";"Total país";"Todos";"Todos";"Todos";"Todos";"Urbano (menos de 5.000 habitantes)";"Todos";"Todos";"Todos";"Todos";"Uruguay";2021;"0.204687484014004";"Sharon Katzkowicz"
"819";"503";"Distribución porcentual de los hogares según ciclo de vida del hogar (Pareja joven sin hijos)";"Familia y composición de los hogares";"Total país";"Todos";"Todos";"Todos";"Todos";"Rural disperso";"Todos";"Todos";"Todos";"Todos";"Uruguay";2021;"0.0203068747059794";"Sharon Katzkowicz"
"820";"503";"Distribución porcentual de los hogares según ciclo de vida del hogar (Etapa inicial)";"Familia y composición de los hogares";"Total país";"Todos";"Todos";"Todos";"Todos";"Rural disperso";"Todos";"Todos";"Todos";"Todos";"Uruguay";2021;"0.0481388318594915";"Sharon Katzkowicz"
"821";"503";"Distribución porcentual de los hogares según ciclo de vida del hogar (Expansión o crecimiento)";"Familia y composición de los hogares";"Total país";"Todos";"Todos";"Todos";"Todos";"Rural disperso";"Todos";"Todos";"Todos";"Todos";"Uruguay";2021;"0.114478485207159";"Sharon Katzkowicz"
"822";"503";"Distribución porcentual de los hogares según ciclo de vida del hogar (Consolidación)";"Familia y composición de los hogares";"Total país";"Todos";"Todos";"Todos";"Todos";"Rural disperso";"Todos";"Todos";"Todos";"Todos";"Uruguay";2021;"0.234497194185587";"Sharon Katzkowicz"
"823";"503";"Distribución porcentual de los hogares según ciclo de vida del hogar (Etapa de salida)";"Familia y composición de los hogares";"Total país";"Todos";"Todos";"Todos";"Todos";"Rural disperso";"Todos";"Todos";"Todos";"Todos";"Uruguay";2021;"0.196486414680512";"Sharon Katzkowicz"
"824";"503";"Distribución porcentual de los hogares según ciclo de vida del hogar (Pareja mayor sin hijos)";"Familia y composición de los hogares";"Total país";"Todos";"Todos";"Todos";"Todos";"Rural disperso";"Todos";"Todos";"Todos";"Todos";"Uruguay";2021;"0.229093045653093";"Sharon Katzkowicz"
"825";"503";"Distribución porcentual de los hogares según ciclo de vida del hogar (Hoagres no familiares)";"Familia y composición de los hogares";"Total país";"Todos";"Todos";"Todos";"Todos";"Rural disperso";"Todos";"Todos";"Todos";"Todos";"Uruguay";2021;"0.156999153708178";"Sharon Katzkowicz"
"826";"503";"Distribución porcentual de los hogares según ciclo de vida del hogar (Pareja joven sin hijos)";"Familia y composición de los hogares";"Total país";"Varones";"Todos";"Todos";"Todos";"Total país";"Todos";"Todos";"Todos";"Todos";"Uruguay";2021;"0.0482440778371202";"Sharon Katzkowicz"
